Quantity_Sold_(kilo),Unit Selling Price (RMB/kg),Category Name,Loss Rate (%),Weekday,IsWeekend,Item Name
9.542,7.0,Solanum,10.94,Wednesday,False,Dalong Eggplant
1.23,14.0,Capsicum,15.98,Wednesday,False,7 Colour Pepper (1)
15.9,8.8,Aquatic Tuberous Vegetables,5.54,Wednesday,False,Net Lotus Root (1)
18.442,4.0,Flower/Leaf Vegetables,22.27,Wednesday,False,Chinese Cabbage
37.437,8.0,Flower/Leaf Vegetables,15.25,Wednesday,False,Yunnan Shengcai
11.394,3.6,Flower/Leaf Vegetables,13.62,Wednesday,False,Zhuyecai
4.514,16.0,Flower/Leaf Vegetables,7.59,Wednesday,False,Chinese Cabbage
12.727,10.0,Flower/Leaf Vegetables,14.43,Wednesday,False,Shanghaiqing
11.293,8.0,Flower/Leaf Vegetables,13.7,Wednesday,False,Caixin
20.554,8.0,Flower/Leaf Vegetables,12.81,Wednesday,False,Yunnan Lettuces
4.817,6.0,Capsicum,6.72,Wednesday,False,Green Hot Peppers
13.664,9.0,Solanum,6.07,Wednesday,False,Eggplant (2)
2.756,10.0,Capsicum,11.76,Wednesday,False,Red Pepper (1)
13.837,19.8,Edible Mushroom,13.82,Wednesday,False,Xixia Mushroom (1)
12.596,10.0,Edible Mushroom,3.43,Wednesday,False,Needle Mushroom (1)
39.409,10.0,Cabbage,9.26,Wednesday,False,Broccoli
2.908,8.0,Flower/Leaf Vegetables,10.64,Wednesday,False,Yellow Xincai (1)
8.291,5.0,Flower/Leaf Vegetables,18.52,Wednesday,False,Amaranth
1.558,14.0,Edible Mushroom,8.99,Wednesday,False,Jigu Mushroom (1)
1.31,14.0,Capsicum,9.99,Wednesday,False,Red Hang Pepper
7.141,6.0,Solanum,5.01,Wednesday,False,Green Eggplant (1)
49.149,8.0,Capsicum,7.08,Wednesday,False,Paopaojiao (Jingpin)
11.896,10.0,Edible Mushroom,5.05,Thursday,False,Apricot Bao Mushroom (1)
0.7929999999999999,12.0,Capsicum,8.93,Thursday,False,The Red Bell Pepper (1)
6.872,9.0,Capsicum,10.18,Thursday,False,Luosi Pepper
8.27,8.0,Flower/Leaf Vegetables,10.64,Thursday,False,Yellow Xincai (1)
1.442,8.0,Capsicum,16.33,Thursday,False,Bell Pepper (1)
13.896,4.0,Flower/Leaf Vegetables,8.42,Thursday,False,Hongshujian
2.0,5.9,Edible Mushroom,12.42,Thursday,False,Jigu Mushroom (Bunch)
3.083,8.0,Capsicum,5.86,Thursday,False,Millet Pepper
8.0,3.5,Edible Mushroom,8.85,Thursday,False,Needle Mushroom (Bag) (1)
2.0,3.5,Edible Mushroom,7.3,Thursday,False,The White Mushroom (2)
1.138,14.0,Edible Mushroom,7.63,Thursday,False,Fresh Black Fungus (1)
7.967,10.0,Solanum,10.94,Thursday,False,Dalong Eggplant
32.785,8.0,Cabbage,17.06,Thursday,False,Qinggengsanhua
2.0,4.9,Edible Mushroom,5.96,Thursday,False,Haixian Mushroom (Bag) (1)
2.0,7.9,Edible Mushroom,6.57,Thursday,False,The White Mushroom (Bag)
0.806,29.8,Aquatic Tuberous Vegetables,24.05,Thursday,False,Honghu Lotus Root
5.227,8.0,Capsicum,7.8,Thursday,False,Green Line Pepper
36.895,7.0,Flower/Leaf Vegetables,15.61,Thursday,False,Huangbaicai (2)
2.041,18.0,Edible Mushroom,9.89,Thursday,False,Haixian Mushroom (1)
14.348,8.0,Flower/Leaf Vegetables,9.43,Thursday,False,Sweet Chinese Cabbage
11.0,6.9,Flower/Leaf Vegetables,2.48,Thursday,False,Wawacai
13.159,19.8,Edible Mushroom,13.82,Thursday,False,Xixia Mushroom (1)
1.037,14.0,Capsicum,15.98,Thursday,False,7 Colour Pepper (1)
8.514,5.0,Flower/Leaf Vegetables,18.52,Thursday,False,Amaranth
29.877,8.0,Flower/Leaf Vegetables,15.25,Thursday,False,Yunnan Shengcai
10.778,4.0,Flower/Leaf Vegetables,13.62,Thursday,False,Zhuyecai
5.0280000000000005,16.0,Flower/Leaf Vegetables,7.59,Thursday,False,Chinese Cabbage
14.262,10.0,Flower/Leaf Vegetables,14.43,Thursday,False,Shanghaiqing
36.769,8.0,Flower/Leaf Vegetables,13.7,Thursday,False,Caixin
20.126,4.0,Flower/Leaf Vegetables,22.27,Thursday,False,Chinese Cabbage
23.769,8.0,Flower/Leaf Vegetables,12.81,Thursday,False,Yunnan Lettuces
1.269,12.0,Aquatic Tuberous Vegetables,29.25,Thursday,False,High Melon (1)
3.98,6.0,Capsicum,6.72,Thursday,False,Green Hot Peppers
20.103,9.0,Solanum,6.07,Thursday,False,Eggplant (2)
9.887,7.0,Solanum,5.01,Thursday,False,Green Eggplant (1)
9.561,10.0,Edible Mushroom,3.43,Thursday,False,Needle Mushroom (1)
36.802,10.0,Cabbage,9.26,Thursday,False,Broccoli
20.891,8.8,Aquatic Tuberous Vegetables,5.54,Thursday,False,Net Lotus Root (1)
0.616,14.0,Edible Mushroom,8.99,Thursday,False,Jigu Mushroom (1)
0.902,14.0,Capsicum,9.99,Thursday,False,Red Hang Pepper
46.776,8.0,Capsicum,7.08,Thursday,False,Paopaojiao (Jingpin)
5.841,10.0,Capsicum,11.76,Thursday,False,Red Pepper (1)
11.865,10.0,Edible Mushroom,5.05,Friday,False,Apricot Bao Mushroom (1)
14.639,8.0,Capsicum,10.18,Friday,False,Luosi Pepper
4.25,8.0,Capsicum,5.86,Friday,False,Millet Pepper
10.0,6.9,Flower/Leaf Vegetables,2.48,Friday,False,Wawacai
12.239,4.0,Flower/Leaf Vegetables,8.42,Friday,False,Hongshujian
1.974,18.0,Edible Mushroom,9.89,Friday,False,Haixian Mushroom (1)
1.173,10.0,Capsicum,8.93,Friday,False,The Red Bell Pepper (1)
1.591,8.0,Capsicum,16.33,Friday,False,Bell Pepper (1)
10.0,1.9,Aquatic Tuberous Vegetables,12.17,Friday,False,Lotus (Ea)
2.0,3.5,Edible Mushroom,7.3,Friday,False,The White Mushroom (2)
17.844,8.0,Flower/Leaf Vegetables,9.43,Friday,False,Sweet Chinese Cabbage
7.258,8.0,Solanum,10.94,Friday,False,Dalong Eggplant
23.271,8.0,Cabbage,17.06,Friday,False,Qinggengsanhua
2.0,7.9,Edible Mushroom,6.57,Friday,False,The White Mushroom (Bag)
0.5800000000000001,29.8,Aquatic Tuberous Vegetables,24.05,Friday,False,Honghu Lotus Root
6.667,8.0,Capsicum,7.8,Friday,False,Green Line Pepper
14.917,7.0,Flower/Leaf Vegetables,15.61,Friday,False,Huangbaicai (2)
1.227,12.0,Aquatic Tuberous Vegetables,29.25,Friday,False,High Melon (1)
3.0,5.900000000000001,Edible Mushroom,12.42,Friday,False,Jigu Mushroom (Bunch)
0.258,14.0,Capsicum,15.98,Friday,False,7 Colour Pepper (1)
2.0,4.9,Edible Mushroom,5.96,Friday,False,Haixian Mushroom (Bag) (1)
1.018,12.0,Capsicum,9.99,Friday,False,Red Hang Pepper
15.854,8.0,Flower/Leaf Vegetables,15.25,Friday,False,Yunnan Shengcai
9.422,4.0,Flower/Leaf Vegetables,13.62,Friday,False,Zhuyecai
7.6,16.0,Flower/Leaf Vegetables,7.59,Friday,False,Chinese Cabbage
33.883,10.0,Flower/Leaf Vegetables,14.43,Friday,False,Shanghaiqing
47.75,8.0,Capsicum,7.08,Friday,False,Paopaojiao (Jingpin)
16.873,7.230769230769231,Flower/Leaf Vegetables,13.7,Friday,False,Caixin
19.949,4.0,Flower/Leaf Vegetables,22.27,Friday,False,Chinese Cabbage
34.656,8.0,Flower/Leaf Vegetables,12.81,Friday,False,Yunnan Lettuces
4.275,7.6,Capsicum,6.72,Friday,False,Green Hot Peppers
8.336,5.0,Flower/Leaf Vegetables,18.52,Friday,False,Amaranth
10.844,10.0,Solanum,6.07,Friday,False,Eggplant (2)
11.592,7.0,Solanum,5.01,Friday,False,Green Eggplant (1)
12.851,19.8,Edible Mushroom,13.82,Friday,False,Xixia Mushroom (1)
12.738,10.0,Edible Mushroom,3.43,Friday,False,Needle Mushroom (1)
26.791,12.0,Cabbage,9.26,Friday,False,Broccoli
5.503,8.0,Flower/Leaf Vegetables,10.64,Friday,False,Yellow Xincai (1)
22.791,8.8,Aquatic Tuberous Vegetables,5.54,Friday,False,Net Lotus Root (1)
1.572,14.0,Edible Mushroom,8.99,Friday,False,Jigu Mushroom (1)
3.577,10.0,Capsicum,11.76,Friday,False,Red Pepper (1)
0.21,10.0,Capsicum,8.93,Saturday,True,The Red Bell Pepper (1)
15.62,8.0,Capsicum,10.18,Saturday,True,Luosi Pepper
11.789,10.0,Edible Mushroom,5.05,Saturday,True,Apricot Bao Mushroom (1)
15.0,6.9,Flower/Leaf Vegetables,2.48,Saturday,True,Wawacai
14.353,4.0,Flower/Leaf Vegetables,8.42,Saturday,True,Hongshujian
3.428,18.0,Edible Mushroom,9.89,Saturday,True,Haixian Mushroom (1)
19.0,1.9,Aquatic Tuberous Vegetables,12.17,Saturday,True,Lotus (Ea)
5.595,10.0,Capsicum,5.86,Saturday,True,Millet Pepper
3.0,5.900000000000001,Edible Mushroom,12.42,Saturday,True,Jigu Mushroom (Bunch)
26.719,8.0,Cabbage,17.06,Saturday,True,Qinggengsanhua
2.002,14.0,Edible Mushroom,7.63,Saturday,True,Fresh Black Fungus (1)
11.343,8.0,Solanum,10.94,Saturday,True,Dalong Eggplant
2.0,4.9,Edible Mushroom,5.96,Saturday,True,Haixian Mushroom (Bag) (1)
2.0,7.9,Edible Mushroom,6.57,Saturday,True,The White Mushroom (Bag)
1.7799999999999998,29.8,Aquatic Tuberous Vegetables,24.05,Saturday,True,Honghu Lotus Root
5.113,8.0,Capsicum,7.8,Saturday,True,Green Line Pepper
45.365,7.0,Flower/Leaf Vegetables,15.61,Saturday,True,Huangbaicai (2)
0.572,14.0,Capsicum,15.98,Saturday,True,7 Colour Pepper (1)
15.94,8.0,Flower/Leaf Vegetables,9.43,Saturday,True,Sweet Chinese Cabbage
76.432,8.0,Capsicum,7.08,Saturday,True,Paopaojiao (Jingpin)
2.02,12.0,Capsicum,9.99,Saturday,True,Red Hang Pepper
0.926,16.0,Edible Mushroom,8.99,Saturday,True,Jigu Mushroom (1)
31.245,8.0,Flower/Leaf Vegetables,15.25,Saturday,True,Yunnan Shengcai
9.574,4.0,Flower/Leaf Vegetables,13.62,Saturday,True,Zhuyecai
5.815,16.0,Flower/Leaf Vegetables,7.59,Saturday,True,Chinese Cabbage
31.614,9.52777777777778,Flower/Leaf Vegetables,14.43,Saturday,True,Shanghaiqing
18.033,8.0,Flower/Leaf Vegetables,13.7,Saturday,True,Caixin
8.699,6.0,Flower/Leaf Vegetables,7.61,Saturday,True,Muercai
18.644,4.0,Flower/Leaf Vegetables,22.27,Saturday,True,Chinese Cabbage
40.661,8.0,Flower/Leaf Vegetables,12.81,Saturday,True,Yunnan Lettuces
8.212,5.0,Flower/Leaf Vegetables,18.52,Saturday,True,Amaranth
6.121,10.0,Capsicum,11.76,Saturday,True,Red Pepper (1)
14.206,12.0,Solanum,6.07,Saturday,True,Eggplant (2)
4.873,7.0,Solanum,5.01,Saturday,True,Green Eggplant (1)
11.61,19.8,Edible Mushroom,13.82,Saturday,True,Xixia Mushroom (1)
13.14,10.0,Edible Mushroom,3.43,Saturday,True,Needle Mushroom (1)
29.167,12.0,Cabbage,9.26,Saturday,True,Broccoli
9.926,8.0,Flower/Leaf Vegetables,10.64,Saturday,True,Yellow Xincai (1)
21.992,8.8,Aquatic Tuberous Vegetables,5.54,Saturday,True,Net Lotus Root (1)
5.118,6.0,Capsicum,6.72,Saturday,True,Green Hot Peppers
10.926,10.0,Edible Mushroom,5.05,Sunday,True,Apricot Bao Mushroom (1)
4.663,10.0,Capsicum,5.86,Sunday,True,Millet Pepper
9.0,6.9,Flower/Leaf Vegetables,2.48,Sunday,True,Wawacai
12.208,4.0,Flower/Leaf Vegetables,8.42,Sunday,True,Hongshujian
1.741,18.0,Edible Mushroom,9.89,Sunday,True,Haixian Mushroom (1)
15.187,8.0,Capsicum,10.18,Sunday,True,Luosi Pepper
1.215,8.0,Capsicum,16.33,Sunday,True,Bell Pepper (1)
1.142,10.0,Capsicum,8.93,Sunday,True,The Red Bell Pepper (1)
30.991,8.0,Cabbage,17.06,Sunday,True,Qinggengsanhua
3.0,5.900000000000001,Edible Mushroom,12.42,Sunday,True,Jigu Mushroom (Bunch)
19.979,8.0,Flower/Leaf Vegetables,9.43,Sunday,True,Sweet Chinese Cabbage
18.536,8.0,Solanum,10.94,Sunday,True,Dalong Eggplant
43.975,7.0,Flower/Leaf Vegetables,15.61,Sunday,True,Huangbaicai (2)
2.0,7.9,Edible Mushroom,6.57,Sunday,True,The White Mushroom (Bag)
1.175,29.8,Aquatic Tuberous Vegetables,24.05,Sunday,True,Honghu Lotus Root
4.949,8.0,Capsicum,7.8,Sunday,True,Green Line Pepper
1.127,12.0,Aquatic Tuberous Vegetables,29.25,Sunday,True,High Melon (1)
18.0,1.8999999999999997,Aquatic Tuberous Vegetables,12.17,Sunday,True,Lotus (Ea)
53.843,8.0,Capsicum,7.08,Sunday,True,Paopaojiao (Jingpin)
8.0,4.9,Edible Mushroom,5.96,Sunday,True,Haixian Mushroom (Bag) (1)
1.627,16.0,Edible Mushroom,8.99,Sunday,True,Jigu Mushroom (1)
1.746,12.0,Capsicum,9.99,Sunday,True,Red Hang Pepper
6.385,5.0,Flower/Leaf Vegetables,18.52,Sunday,True,Amaranth
31.328,9.0,Flower/Leaf Vegetables,15.25,Sunday,True,Yunnan Shengcai
17.869,4.0,Flower/Leaf Vegetables,13.62,Sunday,True,Zhuyecai
8.081,16.0,Flower/Leaf Vegetables,7.59,Sunday,True,Chinese Cabbage
11.961,7.6,Flower/Leaf Vegetables,13.7,Sunday,True,Caixin
18.872,4.0,Flower/Leaf Vegetables,22.27,Sunday,True,Chinese Cabbage
28.008,8.0,Flower/Leaf Vegetables,12.81,Sunday,True,Yunnan Lettuces
40.567,9.86595744680851,Flower/Leaf Vegetables,14.43,Sunday,True,Shanghaiqing
6.0520000000000005,10.0,Capsicum,11.76,Sunday,True,Red Pepper (1)
20.956,12.0,Solanum,6.07,Sunday,True,Eggplant (2)
7.824,7.0,Solanum,5.01,Sunday,True,Green Eggplant (1)
14.952,19.8,Edible Mushroom,13.82,Sunday,True,Xixia Mushroom (1)
12.98,10.0,Edible Mushroom,3.43,Sunday,True,Needle Mushroom (1)
40.565,13.0,Cabbage,9.26,Sunday,True,Broccoli
13.319,8.0,Flower/Leaf Vegetables,10.64,Sunday,True,Yellow Xincai (1)
4.917,6.0,Capsicum,6.72,Sunday,True,Green Hot Peppers
25.755,8.8,Aquatic Tuberous Vegetables,5.54,Sunday,True,Net Lotus Root (1)
13.031,8.0,Capsicum,10.18,Monday,False,Luosi Pepper
9.553,10.0,Edible Mushroom,5.05,Monday,False,Apricot Bao Mushroom (1)
3.052,10.0,Capsicum,5.86,Monday,False,Millet Pepper
9.0,6.9,Flower/Leaf Vegetables,2.48,Monday,False,Wawacai
14.677,4.0,Flower/Leaf Vegetables,8.42,Monday,False,Hongshujian
1.77,18.0,Edible Mushroom,9.89,Monday,False,Haixian Mushroom (1)
0.972,10.0,Capsicum,8.93,Monday,False,The Red Bell Pepper (1)
0.451,8.0,Capsicum,16.33,Monday,False,Bell Pepper (1)
3.0,5.900000000000001,Edible Mushroom,12.42,Monday,False,Jigu Mushroom (Bunch)
74.578,4.0,Flower/Leaf Vegetables,15.61,Monday,False,Huangbaicai (2)
17.831,8.0,Flower/Leaf Vegetables,9.43,Monday,False,Sweet Chinese Cabbage
8.296,8.0,Solanum,10.94,Monday,False,Dalong Eggplant
3.0,4.9,Edible Mushroom,5.96,Monday,False,Haixian Mushroom (Bag) (1)
2.0,7.9,Edible Mushroom,6.57,Monday,False,The White Mushroom (Bag)
0.889,29.8,Aquatic Tuberous Vegetables,24.05,Monday,False,Honghu Lotus Root
6.256,8.0,Capsicum,7.8,Monday,False,Green Line Pepper
1.202,12.0,Aquatic Tuberous Vegetables,29.25,Monday,False,High Melon (1)
1.0,3.5,Edible Mushroom,7.3,Monday,False,The White Mushroom (2)
9.772,7.0,Flower/Leaf Vegetables,15.68,Monday,False,Naibaicai
0.887,14.0,Capsicum,15.98,Monday,False,7 Colour Pepper (1)
20.801,8.0,Cabbage,17.06,Monday,False,Qinggengsanhua
1.042,10.0,Capsicum,9.99,Monday,False,Red Hang Pepper
59.968,7.6,Capsicum,7.08,Monday,False,Paopaojiao (Jingpin)
4.958,5.0,Flower/Leaf Vegetables,18.52,Monday,False,Amaranth
28.15,8.0,Flower/Leaf Vegetables,15.25,Monday,False,Yunnan Shengcai
8.193,4.0,Flower/Leaf Vegetables,13.62,Monday,False,Zhuyecai
7.468999999999999,18.0,Flower/Leaf Vegetables,7.59,Monday,False,Chinese Cabbage
31.723,10.0,Flower/Leaf Vegetables,14.43,Monday,False,Shanghaiqing
8.455,7.0,Flower/Leaf Vegetables,7.61,Monday,False,Muercai
10.522,5.0,Flower/Leaf Vegetables,22.27,Monday,False,Chinese Cabbage
18.497,9.0,Flower/Leaf Vegetables,12.81,Monday,False,Yunnan Lettuces
8.873,8.0,Flower/Leaf Vegetables,13.7,Monday,False,Caixin
7.707,8.0,Capsicum,11.76,Monday,False,Red Pepper (1)
1.264,16.0,Edible Mushroom,8.99,Monday,False,Jigu Mushroom (1)
3.713,6.0,Capsicum,6.72,Monday,False,Green Hot Peppers
7.996,8.0,Flower/Leaf Vegetables,10.64,Monday,False,Yellow Xincai (1)
20.983,13.0,Cabbage,9.26,Monday,False,Broccoli
18.214,8.8,Aquatic Tuberous Vegetables,5.54,Monday,False,Net Lotus Root (1)
9.491,19.8,Edible Mushroom,13.82,Monday,False,Xixia Mushroom (1)
6.333,7.0,Solanum,5.01,Monday,False,Green Eggplant (1)
12.245,10.0,Solanum,6.07,Monday,False,Eggplant (2)
8.498,10.0,Edible Mushroom,3.43,Monday,False,Needle Mushroom (1)
0.982,10.0,Capsicum,8.93,Tuesday,False,The Red Bell Pepper (1)
11.0,6.9,Flower/Leaf Vegetables,2.48,Tuesday,False,Wawacai
2.092,18.0,Edible Mushroom,9.89,Tuesday,False,Haixian Mushroom (1)
12.466,4.0,Flower/Leaf Vegetables,8.42,Tuesday,False,Hongshujian
3.724,10.0,Capsicum,5.86,Tuesday,False,Millet Pepper
11.007,10.0,Edible Mushroom,5.05,Tuesday,False,Apricot Bao Mushroom (1)
10.201,8.0,Capsicum,10.18,Tuesday,False,Luosi Pepper
3.0,5.900000000000001,Edible Mushroom,12.42,Tuesday,False,Jigu Mushroom (Bunch)
5.0,3.5,Edible Mushroom,7.3,Tuesday,False,The White Mushroom (2)
10.729,8.0,Flower/Leaf Vegetables,9.43,Tuesday,False,Sweet Chinese Cabbage
6.378,12.0,Solanum,10.94,Tuesday,False,Dalong Eggplant
23.343,9.0,Cabbage,17.06,Tuesday,False,Qinggengsanhua
3.0,4.9,Edible Mushroom,5.96,Tuesday,False,Haixian Mushroom (Bag) (1)
2.0,7.9,Edible Mushroom,6.57,Tuesday,False,The White Mushroom (Bag)
1.46,29.8,Aquatic Tuberous Vegetables,24.05,Tuesday,False,Honghu Lotus Root
7.533,8.0,Capsicum,7.8,Tuesday,False,Green Line Pepper
187.729,3.995294117647058,Flower/Leaf Vegetables,15.61,Tuesday,False,Huangbaicai (2)
1.904,12.0,Aquatic Tuberous Vegetables,29.25,Tuesday,False,High Melon (1)
6.354,6.0,Flower/Leaf Vegetables,27.84,Tuesday,False,Dongmenkou Xiaobaicai
0.515,14.0,Capsicum,15.98,Tuesday,False,7 Colour Pepper (1)
14.581,10.0,Edible Mushroom,3.43,Tuesday,False,Needle Mushroom (1)
1.5510000000000002,10.0,Capsicum,9.99,Tuesday,False,Red Hang Pepper
8.962,5.6,Flower/Leaf Vegetables,18.52,Tuesday,False,Amaranth
27.859,8.0,Flower/Leaf Vegetables,15.25,Tuesday,False,Yunnan Shengcai
18.358,4.888888888888889,Flower/Leaf Vegetables,13.62,Tuesday,False,Zhuyecai
6.823,18.0,Flower/Leaf Vegetables,7.59,Tuesday,False,Chinese Cabbage
70.585,7.6,Capsicum,7.08,Tuesday,False,Paopaojiao (Jingpin)
8.986,8.0,Flower/Leaf Vegetables,13.7,Tuesday,False,Caixin
13.515,5.0,Flower/Leaf Vegetables,22.27,Tuesday,False,Chinese Cabbage
7.228,9.0,Flower/Leaf Vegetables,12.81,Tuesday,False,Yunnan Lettuces
17.641000000000002,10.0,Flower/Leaf Vegetables,14.43,Tuesday,False,Shanghaiqing
8.023,7.929411764705883,Capsicum,11.76,Tuesday,False,Red Pepper (1)
11.879,10.0,Solanum,6.07,Tuesday,False,Eggplant (2)
5.015000000000001,7.0,Solanum,5.01,Tuesday,False,Green Eggplant (1)
12.489,19.8,Edible Mushroom,13.82,Tuesday,False,Xixia Mushroom (1)
24.418,13.0,Cabbage,9.26,Tuesday,False,Broccoli
5.777,8.0,Flower/Leaf Vegetables,10.64,Tuesday,False,Yellow Xincai (1)
16.698,8.8,Aquatic Tuberous Vegetables,5.54,Tuesday,False,Net Lotus Root (1)
1.319,16.0,Edible Mushroom,8.99,Tuesday,False,Jigu Mushroom (1)
4.099,7.0,Capsicum,6.72,Tuesday,False,Green Hot Peppers
9.929,8.0,Capsicum,10.18,Wednesday,False,Luosi Pepper
12.03,10.0,Edible Mushroom,5.05,Wednesday,False,Apricot Bao Mushroom (1)
2.451,10.0,Capsicum,5.86,Wednesday,False,Millet Pepper
1.0,3.5,Edible Mushroom,7.3,Wednesday,False,The White Mushroom (2)
49.081,4.0,Flower/Leaf Vegetables,8.42,Wednesday,False,Hongshujian
1.257,18.0,Edible Mushroom,9.89,Wednesday,False,Haixian Mushroom (1)
12.0,6.900000000000001,Flower/Leaf Vegetables,2.48,Wednesday,False,Wawacai
1.779,8.0,Capsicum,16.33,Wednesday,False,Bell Pepper (1)
8.596,6.0,Flower/Leaf Vegetables,27.84,Wednesday,False,Dongmenkou Xiaobaicai
1.093,12.0,Aquatic Tuberous Vegetables,29.25,Wednesday,False,High Melon (1)
1.424,14.0,Edible Mushroom,7.63,Wednesday,False,Fresh Black Fungus (1)
8.933,12.0,Solanum,10.94,Wednesday,False,Dalong Eggplant
23.787,8.0,Cabbage,17.06,Wednesday,False,Qinggengsanhua
2.0,4.9,Edible Mushroom,5.96,Wednesday,False,Haixian Mushroom (Bag) (1)
1.0,7.9,Edible Mushroom,6.57,Wednesday,False,The White Mushroom (Bag)
1.226,29.8,Aquatic Tuberous Vegetables,24.05,Wednesday,False,Honghu Lotus Root
4.4479999999999995,8.0,Capsicum,7.8,Wednesday,False,Green Line Pepper
26.025,5.0,Flower/Leaf Vegetables,15.61,Wednesday,False,Huangbaicai (2)
13.546,8.0,Flower/Leaf Vegetables,9.43,Wednesday,False,Sweet Chinese Cabbage
0.415,14.0,Capsicum,15.98,Wednesday,False,7 Colour Pepper (1)
0.752,10.0,Capsicum,8.93,Wednesday,False,The Red Bell Pepper (1)
0.931,10.0,Capsicum,9.99,Wednesday,False,Red Hang Pepper
51.015,7.6,Capsicum,7.08,Wednesday,False,Paopaojiao (Jingpin)
7.676,6.0,Flower/Leaf Vegetables,18.52,Wednesday,False,Amaranth
35.816,8.0,Flower/Leaf Vegetables,15.25,Wednesday,False,Yunnan Shengcai
8.828,7.0,Flower/Leaf Vegetables,13.62,Wednesday,False,Zhuyecai
5.268,18.0,Flower/Leaf Vegetables,7.59,Wednesday,False,Chinese Cabbage
8.612,8.0,Flower/Leaf Vegetables,13.7,Wednesday,False,Caixin
23.375,5.0,Flower/Leaf Vegetables,22.27,Wednesday,False,Chinese Cabbage
21.384,8.527272727272727,Flower/Leaf Vegetables,12.81,Wednesday,False,Yunnan Lettuces
4.786,7.0,Capsicum,6.72,Wednesday,False,Green Hot Peppers
16.816,10.0,Flower/Leaf Vegetables,14.43,Wednesday,False,Shanghaiqing
14.982,10.0,Solanum,6.07,Wednesday,False,Eggplant (2)
5.814,8.0,Capsicum,11.76,Wednesday,False,Red Pepper (1)
16.631,8.8,Aquatic Tuberous Vegetables,5.54,Wednesday,False,Net Lotus Root (1)
4.663,8.0,Flower/Leaf Vegetables,10.64,Wednesday,False,Yellow Xincai (1)
58.757,12.275590551181102,Cabbage,9.26,Wednesday,False,Broccoli
1.896,16.0,Edible Mushroom,8.99,Wednesday,False,Jigu Mushroom (1)
12.263,23.8,Edible Mushroom,13.82,Wednesday,False,Xixia Mushroom (1)
6.807,7.0,Solanum,5.01,Wednesday,False,Green Eggplant (1)
9.941,10.0,Edible Mushroom,3.43,Wednesday,False,Needle Mushroom (1)
9.783,7.0,Flower/Leaf Vegetables,15.68,Thursday,False,Naibaicai
11.583,4.0,Flower/Leaf Vegetables,8.42,Thursday,False,Hongshujian
1.228,8.0,Capsicum,16.33,Thursday,False,Bell Pepper (1)
3.342,10.0,Capsicum,5.86,Thursday,False,Millet Pepper
11.414,10.0,Edible Mushroom,5.05,Thursday,False,Apricot Bao Mushroom (1)
11.819,8.0,Capsicum,10.18,Thursday,False,Luosi Pepper
0.912,10.0,Capsicum,8.93,Thursday,False,The Red Bell Pepper (1)
6.0,5.900000000000001,Edible Mushroom,12.42,Thursday,False,Jigu Mushroom (Bunch)
36.842,8.0,Flower/Leaf Vegetables,9.43,Thursday,False,Sweet Chinese Cabbage
2.0,4.2,Edible Mushroom,7.3,Thursday,False,The White Mushroom (2)
20.054,8.0,Cabbage,17.06,Thursday,False,Qinggengsanhua
2.2159999999999997,16.0,Aquatic Tuberous Vegetables,7.97,Thursday,False,Wild Lotus Root (1)
2.0,4.9,Edible Mushroom,5.96,Thursday,False,Haixian Mushroom (Bag) (1)
3.0,7.900000000000001,Edible Mushroom,6.57,Thursday,False,The White Mushroom (Bag)
0.426,8.0,Solanum,6.71,Thursday,False,Round Eggplant (2)
1.186,33.8,Aquatic Tuberous Vegetables,24.05,Thursday,False,Honghu Lotus Root
5.188,8.0,Capsicum,7.8,Thursday,False,Green Line Pepper
12.892,5.0,Flower/Leaf Vegetables,15.61,Thursday,False,Huangbaicai (2)
1.641,18.0,Edible Mushroom,9.89,Thursday,False,Haixian Mushroom (1)
1.085,12.0,Solanum,10.94,Thursday,False,Dalong Eggplant
6.0,6.900000000000001,Flower/Leaf Vegetables,2.48,Thursday,False,Wawacai
1.845,12.0,Aquatic Tuberous Vegetables,29.25,Thursday,False,High Melon (1)
0.665,14.0,Capsicum,15.98,Thursday,False,7 Colour Pepper (1)
33.578,8.0,Flower/Leaf Vegetables,15.25,Thursday,False,Yunnan Shengcai
9.935,8.0,Flower/Leaf Vegetables,13.62,Thursday,False,Zhuyecai
6.147,18.0,Flower/Leaf Vegetables,7.59,Thursday,False,Chinese Cabbage
25.568,10.0,Flower/Leaf Vegetables,14.43,Thursday,False,Shanghaiqing
7.082,8.0,Flower/Leaf Vegetables,13.7,Thursday,False,Caixin
10.323,5.0,Flower/Leaf Vegetables,22.27,Thursday,False,Chinese Cabbage
15.723,9.0,Flower/Leaf Vegetables,12.81,Thursday,False,Yunnan Lettuces
3.626,7.0,Capsicum,6.72,Thursday,False,Green Hot Peppers
4.16,8.0,Capsicum,11.76,Thursday,False,Red Pepper (1)
7.073,6.0,Flower/Leaf Vegetables,18.52,Thursday,False,Amaranth
10.778,8.0,Solanum,5.01,Thursday,False,Green Eggplant (1)
9.396,23.8,Edible Mushroom,13.82,Thursday,False,Xixia Mushroom (1)
14.031,10.0,Edible Mushroom,3.43,Thursday,False,Needle Mushroom (1)
72.452,10.781456953642383,Cabbage,9.26,Thursday,False,Broccoli
6.478,8.0,Flower/Leaf Vegetables,10.64,Thursday,False,Yellow Xincai (1)
