Date,Item Code,Quantity Sold (kilo),Unit Selling Price (RMB/gram),Item Name_x,Category Code,Category Name,Wholesale Price (RMB/kg),Item Name_y,Weekday,IsWeekend,Loss Rate (%)_entropy
2020-09-23,102900011001806,3,0.0059,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.9,Jigu Mushroom (Bunch),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.42_-4.109241930650362
2020-07-02,102900005115984,27.056,0.006,Yunnan Lettuces,1011010101,Flower/Leaf Vegetables,3.58,Yunnan Lettuces,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.81_94.43601201824258
2021-08-29,900005115762,5.854,0.008,Amaranth,1011010101,Flower/Leaf Vegetables,4.74,Amaranth,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.52_10.619307853018167
2021-08-27,102900005116257,21.884,0.006,Eggplant (2),1011010501,Solanum,4.11,Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.07_3.9508236836874566
2021-09-19,102900005116943,1.141,0.016,Red Hang Pepper,1011010504,Capsicum,9.75,Red Hang Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.99_3.2305858395460905
2020-11-04,900011011546,12,0.0045,Haixian Mushroom (Bag) (1),1011010801,Edible Mushroom,2.51,Haixian Mushroom (Bag) (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.96_22.644155203467598
2021-1-1,102900005125808,2.239,0.0598,Millet Pepper,1011010504,Capsicum,39.94,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_1.9561754678055001
2020-09-10,102900011008522,9.913,0.008,Sweet Chinese Cabbage,1011010101,Flower/Leaf Vegetables,5,Sweet Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.43_-0.2504630872177014
2020-11-26,900005115960,174.597,0.001,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,0.62,Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,22.27_300.8922303440605
2021-06-04,102900005119975,8.177,0.0066,Hongshujian,1011010101,Flower/Leaf Vegetables,4.6,Hongshujian,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.42_9.838450059702149
2021-05-10,102900005125808,2.584,0.0198,Millet Pepper,1011010504,Capsicum,12.31,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_-0.6495668993775681
2020-08-05,102900005115762,9.663,0.008,Amaranth,1010101,Flower/Leaf Vegetables,4.21,Amaranth,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.52_19.687723190501693
2020-07-17,102900005115946,5.16,0.006866666667,Muercai,1010101,Flower/Leaf Vegetables,4.27,Muercai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.61_10.89251891713053
2020-10-21,102900005115779,17.138,0.01,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,5.42,Yunnan Shengcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.25_-10.89249851841322
2020-10-10,900005116547,6.896,0.01,Needle Mushroom (1),1011010801,Edible Mushroom,4.43,Needle Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,3.43_5.614847953100064
2020-10-10,102900005115793,3.449,0.016,Chinese Cabbage,1011010101,Flower/Leaf Vegetables,9.67,Chinese Cabbage,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.59_0.3240185531258395
2021-09-09,102900011022764,1.948,0.008,Changxianqie,1010501,Solanum,5.11,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.9_1.7509891923297045
2020-07-09,102900005115823,10.182,0.01,Shanghaiqing,1011010101,Flower/Leaf Vegetables,6.25,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,14.43_21.797720115983935
2021-08-07,900011000328,4.262,0.006,Luosi Pepper,1011010504,Capsicum,3.5,Luosi Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.18_1.0827536080053344
2020-10-13,102900011009246,0.995,0.014,Fresh Black Fungus (1),1011010801,Edible Mushroom,7.34,Fresh Black Fungus (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.63_1.3179701345507027
2020-09-20,102900011009970,32.308,0.007,Qinggengsanhua,1011010201,Cabbage,4.51,Qinggengsanhua,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,17.06_14.792102146094837
2020-11-06,102900005116943,0.869,0.0258,Red Hang Pepper,1010504,Capsicum,16.43,Red Hang Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.99_-0.1211172655312509
2021-04-12,102900005118817,5.136,0.006,Spinach,1011010101,Flower/Leaf Vegetables,4.31,Spinach,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.51_10.388332178611634
2021-12-18,102900005116714,42.242,0.008,Broccoli,1011010201,Cabbage,6.76,Broccoli,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.26_46.51586358154035
2020-12-01,102900005115779,11.393,0.007,Yunnan Shengcai,1011010101,Flower/Leaf Vegetables,4.32,Yunnan Shengcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.25_25.62556820537645
2021-06-25,102900005115786,15.117,0.0026,missing,1011010101,Flower/Leaf Vegetables,1.63,Zhuyecai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.62_21.12842863289127
2021-07-17,102900005119944,2.59,0.014,Haixian Mushroom (1),1011010801,Edible Mushroom,7.75,Haixian Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.89_8.71327176008091
2021-06-01,102900005115786,19.842,0.005,Zhuyecai,1011010101,Flower/Leaf Vegetables,4.38,Zhuyecai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.62_33.50192685022218
2020-08-07,102900011009444,11.982,0.008,Dalong Eggplant,1011010501,Solanum,4.5,Dalong Eggplant,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.94_21.40223233783445
2021-07-17,102900011009970,41.906,0.007,Qinggengsanhua,1011010201,Cabbage,4.13,Qinggengsanhua,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,17.06_-36.498830451777
2021-03-09,102900005116257,16.002,0.009,Eggplant (2),1011010501,Solanum,6.04,Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.07_-5.971022444434556
2021-02-14,102900011018095,12,0.0059,Chinese Caterpillar Fungus Flowers (Bag),1011010801,Edible Mushroom,3.7,Chinese Caterpillar Fungus Flowers (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_20.72057583543884
2021-10-27,102900005118817,1.598,0.0276,Spinach,1011010101,Flower/Leaf Vegetables,19.59,Spinach,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.51_1.712232189046474
2021-06-27,102900011016701,46.928,0.0034,Wuhu Green Pepper (1),1011010504,Capsicum,2.4,missing,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.7_61.16871470192725
2021-09-09,102900051004294,2.42,0.01,Green Line Pepper,1011010504,Capsicum,5.51,Green Line Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.8_2.6740738126873183
2020-11-13,102900005118831,4,0.0059,Wawacai,1010101,Flower/Leaf Vegetables,3.4,Wawacai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,2.48_2.676280174154151
2021-02-18,102900005122654,31.676,0.002,Zhijiang Red Bolt,1011010101,Flower/Leaf Vegetables,1.68,Zhijiang Red Bolt,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.38_82.22534962653913
2020-11-14,102900005116257,15.26,0.005,Eggplant (2),1011010501,Solanum,3.34,Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.07_34.29315141844987
2020-09-21,102900005119975,6.434,0.004,Hongshujian,1011010101,Flower/Leaf Vegetables,1.55,Hongshujian,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.42_-4.185219034665116
2021-03-04,900011009246,1.645,0.014,Fresh Black Fungus (1),1011010801,Edible Mushroom,7.4,Fresh Black Fungus (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.63_1.3854676167752646
2021-1-1,106930274220092,4,0.0039,The Crab Flavor Mushroom (Bag),1010801,Edible Mushroom,2.83,The Crab Flavor Mushroom (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_7.680221316379512
2021-11-08,102900011022764,0.143,0.014,Changxianqie,1011010501,Solanum,10.4,Changxianqie,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.9_0.0750531454143338
2020-08-31,102900011001219,0.983,0.01,The Red Bell Pepper (1),1011010504,Capsicum,7.14,The Red Bell Pepper (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.93_2.003086787250851
2020-09-20,102900005125808,3.464,0.012,Millet Pepper,1011010504,Capsicum,2.65,Millet Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.86_2.9473987394953514
2021-03-20,102900005118831,10,0.0039,Wawacai,1011010101,Flower/Leaf Vegetables,3.21,Wawacai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,2.48_9.37406716183031
2021-09-05,102900005116226,2.921,0.01,Green Hot Peppers,1011010504,Capsicum,4.59,Green Hot Peppers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.72_-1.0127922203803843
2021-04-20,958851400125,7,0.0039,Haixian Mushroom (Bag) (4),1011010801,Edible Mushroom,1.98,Haixian Mushroom (Bag) (4),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_5.532532598092661
2021-12-29,900005115168,11.456,0.005,missing,1011010101,Flower/Leaf Vegetables,2.6,Niushou Shengcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,4.39_35.74423448448756
2021-02-22,102900011022764,1.193,0.0198,Changxianqie,1011010501,Solanum,14.41,Changxianqie,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.9_0.6291532509877172
2021-02-05,102900011022849,5.53,0.004,The Local Yellow Youcai,1011010101,Flower/Leaf Vegetables,2.4,The Local Yellow Youcai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.73_10.312085919085195
2021-03-30,102900011002414,0.695,0.016,Panax Notoginseng,1011010101,Flower/Leaf Vegetables,7.9,Panax Notoginseng,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,16.95_0.7663702332026313
2021-04-10,102900011001806,3,0.0059,Jigu Mushroom (Bunch),1011010801,Edible Mushroom,3.16,Jigu Mushroom (Bunch),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,12.42_4.107275179757204
2021-12-17,102900005116219,0.162,0.0198,Red Hot Peppers,1011010504,Capsicum,11.67,Red Hot Peppers,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.73_0.4100337952805774
2021-03-26,102900005119975,7.929,0.016,Hongshujian,1011010101,Flower/Leaf Vegetables,10.08,Hongshujian,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.42_6.364494141870853
2021-06-21,102900005115762,9.665,0.003,Amaranth,1011010101,Flower/Leaf Vegetables,1.52,Amaranth,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.52_14.416831153530069
2021-05-28,102900005115762,12.108,0.004,Amaranth,1011010101,Flower/Leaf Vegetables,2.39,Amaranth,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,18.52_-0.5126174840471975
2021-07-02,102900051004294,3.34,0.007,Green Line Pepper,1011010504,Capsicum,4.11,Green Line Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.8_1.9463244454871031
2021-02-24,102900011009444,6.896,0.01,Dalong Eggplant,1011010501,Solanum,6.37,Dalong Eggplant,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.94_6.59774828725979
2021-07-06,102900005116530,11.983,0.0198,Xixia Mushroom (1),1011010801,Edible Mushroom,12.6,Xixia Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,13.82_-0.6562648129396997
2021-05-20,102900011016701,40.383,0.004,Wuhu Green Pepper (1),1011010504,Capsicum,2.41,Wuhu Green Pepper (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.7_58.040655058121146
2020-12-28,102900011006689,1.407,0.004,Dongmenkou Xiaobaicai,1011010101,Flower/Leaf Vegetables,2.71,Dongmenkou Xiaobaicai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,27.84_-0.8307028574173536
2020-10-20,102900005116899,49.434,0.007866666667,Net Lotus Root (1),1011010402,Aquatic Tuberous Vegetables,5.71,Net Lotus Root (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,5.54_148.0097545825914
2021-05-23,102900005116790,11.707,0.006,Yellow Xincai (1),1011010101,Flower/Leaf Vegetables,3.08,Yellow Xincai (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.64_5.244661183388396
2020-09-27,102900005116257,10.266,0.008,Eggplant (2),1011010501,Solanum,4.73,Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.07_18.306693018983758
2021-03-08,102900051000463,1.648,0.009,Round Eggplant (2),1011010501,Solanum,5.68,Round Eggplant (2),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.71_2.383084844111923
2021-03-07,102900051004294,2.353,0.016,Green Line Pepper,1011010504,Capsicum,12.21,Green Line Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,7.8_-0.4834172812070783
2020-11-23,102900005115977,6.793,0.005,Wandoujian,1011010101,Flower/Leaf Vegetables,3.33,Wandoujian,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,8.36_5.163446042214217
2021-02-10,102900011022764,0.843,0.0198,Changxianqie,1011010501,Solanum,12.42,Changxianqie,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,6.9_1.1150136307415743
2021-03-28,102900011006689,3.764,0.006,Dongmenkou Xiaobaicai,1011010101,Flower/Leaf Vegetables,4.26,Dongmenkou Xiaobaicai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,27.84_4.835627724309978
2021-07-22,102900011012994,1,0.0035,Apricot Bao Mushroom (Bag),1011010801,Edible Mushroom,2.28,Apricot Bao Mushroom (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.03_1.268746575131076
2020-11-26,900005116547,14.55,0.006,Needle Mushroom (1),1011010801,Edible Mushroom,3.99,Needle Mushroom (1),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,3.43_27.67547112073344
2021-07-27,102900005116943,1.31,0.014,Red Hang Pepper,1011010504,Capsicum,7.47,Red Hang Pepper,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,9.99_2.94261178763288
2021-11-19,102900011008164,3.398,0.0046,missing,1011010101,Flower/Leaf Vegetables,2.8,Naibaicai,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,15.68_5.087111903503106
2020-11-25,102900005122654,5.078,0.009,Zhijiang Red Bolt,1011010101,Flower/Leaf Vegetables,6.9,Zhijiang Red Bolt,It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.38_8.906839327880455
2021-03-30,102900011012994,1,0.0049,Apricot Bao Mushroom (Bag),1010801,Edible Mushroom,2.29,Apricot Bao Mushroom (Bag),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,10.03_0.8610713409064871
2021-02-16,106958851400125,21,0.0039,Haixian Mushroom (Bag) (4),1011010801,Edible Mushroom,3.18,Haixian Mushroom (Bag) (4),It would be so helpful to know the weekday,It would be so helpful to know if IsWeekend,11.13_13.894340342197976
